request_id,request_number,student_id,department_id,department_name,request_type,priority,status,assigned_admin_id,assigned_admin_name,created_at,resolved_at,processing_time_minutes,estimated_time_minutes,manual_steps_count,error_count,requires_manual_review,complexity_score,_day
2014,REQ-3013,57629,106,Admissions,Hostel Allocation,Critical,Resolved,6,Sheila Curry,2025-06-01 17:45,2025-06-01 19:02,63,50,7,2,True,4,2025-06-01
2015,REQ-3014,20191,102,Finance,Leave Request,High,Approved,2,Christopher Baker,2025-07-12 09:00,2025-07-12 10:26,57,45,8,3,True,4,2025-07-12
2016,REQ-3015,86648,107,International Office,Course Add/Drop,Medium,Pending,7,Andrew Carlson,2025-09-26 09:30,2025-09-26 10:36,36,35,6,0,False,3,2025-09-26
2017,REQ-3016,18812,102,Finance,IT Support,Low,Approved,9,Timothy Ellis,2024-07-16 12:15,2024-07-16 12:53,28,30,5,0,False,2,2024-07-16
2018,REQ-3017,39654,107,International Office,IT Support,High,Resolved,14,Michael Pearson,2025-10-29 14:30,2025-10-29 15:15,36,30,5,0,False,2,2025-10-29
2019,REQ-3018,42191,103,Academic Affairs,Course Add/Drop,Medium,Resolved,3,Debra Shaw,2024-08-19 15:30,2024-08-19 16:35,35,35,6,0,False,3,2024-08-19
2020,REQ-3019,83967,103,Academic Affairs,IT Support,Medium,Approved,3,Debra Shaw,2025-02-07 11:45,2025-02-07 12:10,16,30,5,0,False,2,2025-02-07
2021,REQ-3020,61487,102,Finance,Document Verification,High,Resolved,9,Timothy Ellis,2024-10-03 10:15,2024-10-03 11:56,81,65,12,2,True,5,2024-10-03
2022,REQ-3021,73061,105,Student Services,Enrollment Letter,Critical,Approved,5,Samuel Richardson,2024-02-27 10:15,2024-02-27 11:16,34,30,5,0,False,2,2024-02-27
2023,REQ-3022,45153,105,Student Services,Course Add/Drop,Low,Rejected,12,Fred Park,2024-10-11 11:00,2024-10-11 12:11,54,35,6,2,True,4,2024-10-11
2024,REQ-3023,40025,102,Finance,Enrollment Letter,Low,Approved,9,Timothy Ellis,2024-12-16 10:15,2024-12-16 11:06,29,30,5,0,False,2,2024-12-16
2025,REQ-3024,76675,103,Academic Affairs,Hostel Allocation,Critical,Approved,3,Debra Shaw,2025-02-14 11:45,2025-02-14 13:03,50,50,7,0,False,3,2025-02-14
2026,REQ-3025,84852,104,IT Support,Course Add/Drop,Medium,Approved,4,Megan Mendoza,2024-05-25 09:45,2024-05-25 10:54,47,35,6,1,True,4,2024-05-25
2027,REQ-3026,56377,103,Academic Affairs,ID Card Reissue,Medium,Approved,10,Christopher Jones,2024-05-20 13:00,2024-05-20 13:51,35,25,4,0,False,2,2024-05-20
2028,REQ-3027,93866,103,Academic Affairs,Transcript Request,Low,Approved,3,Debra Shaw,2024-11-21 10:30,2024-11-21 11:47,43,40,7,1,True,4,2024-11-21
2029,REQ-3028,89359,102,Finance,Course Add/Drop,Medium,Approved,2,Christopher Baker,2025-06-13 16:45,2025-06-13 18:03,39,35,6,0,False,3,2025-06-13
2030,REQ-3029,98526,106,Admissions,Transcript Request,High,Resolved,13,Monique Davis,2024-05-14 11:00,2024-05-14 11:53,19,40,7,2,True,4,2024-05-14
2031,REQ-3030,15432,107,International Office,ID Card Reissue,Critical,Rejected,7,Andrew Carlson,2025-08-27 11:00,2025-08-27 12:07,29,25,4,0,False,2,2025-08-27
2032,REQ-3031,83163,106,Admissions,Hostel Allocation,Critical,Rejected,13,Monique Davis,2025-08-11 12:15,2025-08-11 14:04,73,50,7,1,True,4,2025-08-11
2033,REQ-3032,47989,101,Registrar,Transcript Request,Critical,Rejected,8,Angela Odonnell,2025-09-24 09:15,2025-09-24 10:23,39,40,7,0,False,3,2025-09-24
2034,REQ-3033,52026,101,Registrar,Course Add/Drop,Critical,Approved,8,Angela Odonnell,2025-10-13 17:30,2025-10-13 18:41,37,35,6,1,True,4,2025-10-13
2035,REQ-3034,32057,102,Finance,Hostel Allocation,High,Resolved,9,Timothy Ellis,2024-06-25 09:30,2024-06-25 10:58,56,50,7,2,True,4,2024-06-25
2036,REQ-3035,55922,102,Finance,Course Add/Drop,Low,Approved,9,Timothy Ellis,2025-01-17 10:45,2025-01-17 12:06,54,35,6,1,True,4,2025-01-17
2037,REQ-3036,34733,105,Student Services,Document Verification,High,Rejected,5,Samuel Richardson,2024-12-27 15:15,2024-12-27 16:43,60,65,12,2,True,5,2024-12-27
2038,REQ-3037,85156,106,Admissions,IT Support,Medium,Approved,6,Sheila Curry,2024-04-02 11:15,2024-04-02 12:01,26,30,5,0,False,2,2024-04-02
2039,REQ-3038,63727,101,Registrar,Enrollment Letter,Critical,Approved,1,Jason West,2025-09-12 15:45,2025-09-12 16:52,35,30,5,0,False,2,2025-09-12
2040,REQ-3039,47360,103,Academic Affairs,Leave Request,Low,Rejected,10,Christopher Jones,2024-02-23 14:45,2024-02-23 15:51,50,45,8,0,False,3,2024-02-23
2041,REQ-3040,36318,106,Admissions,Leave Request,Medium,Approved,6,Sheila Curry,2025-09-21 10:00,2025-09-21 11:22,57,45,8,0,False,3,2025-09-21
2042,REQ-3041,65033,102,Finance,IT Support,Low,Resolved,9,Timothy Ellis,2025-04-19 10:00,2025-04-19 10:52,28,30,5,0,False,2,2025-04-19
2043,REQ-3042,99795,102,Finance,ID Card Reissue,Critical,Approved,9,Timothy Ellis,2025-05-12 09:30,2025-05-12 10:31,36,25,4,0,False,2,2025-05-12
2044,REQ-3043,56397,104,IT Support,Leave Request,Low,Resolved,11,Rachael Hill,2024-05-12 15:30,2024-05-12 16:47,44,45,8,2,True,4,2024-05-12
2045,REQ-3044,65785,105,Student Services,Leave Request,Medium,Approved,12,Fred Park,2024-08-21 16:15,2024-08-21 17:10,36,45,8,0,False,3,2024-08-21
2046,REQ-3045,90900,106,Admissions,Fee Clarification,High,Pending,6,Sheila Curry,2024-07-29 12:45,2024-07-29 14:02,69,55,10,4,True,5,2024-07-29
2047,REQ-3046,46178,106,Admissions,Course Add/Drop,High,Approved,6,Sheila Curry,2025-03-21 13:15,2025-03-21 14:48,60,35,6,0,False,3,2025-03-21
2048,REQ-3047,72470,106,Admissions,Document Verification,Critical,Rejected,6,Sheila Curry,2025-04-15 11:45,2025-04-15 13:58,92,65,12,1,True,5,2025-04-15
2049,REQ-3048,72047,104,IT Support,Leave Request,High,Resolved,4,Megan Mendoza,2024-09-14 13:15,2024-09-14 14:32,63,45,8,1,True,4,2024-09-14
2050,REQ-3049,15397,101,Registrar,Transcript Request,Medium,Resolved,8,Angela Odonnell,2024-01-21 10:45,2024-01-21 11:39,38,40,7,0,False,3,2024-01-21
2051,REQ-3050,45214,105,Student Services,Course Add/Drop,High,Approved,5,Samuel Richardson,2025-03-31 13:30,2025-03-31 14:33,48,35,6,1,True,4,2025-03-31
2052,REQ-3051,11412,107,International Office,Scholarship Verification,Medium,Resolved,14,Michael Pearson,2024-07-20 17:45,2024-07-20 19:47,95,60,10,3,True,5,2024-07-20
2053,REQ-3052,84425,107,International Office,Transcript Request,Low,Approved,14,Michael Pearson,2025-07-02 14:15,2025-07-02 15:45,49,40,7,2,True,4,2025-07-02
2054,REQ-3053,10421,106,Admissions,Course Add/Drop,High,Approved,13,Monique Davis,2024-06-26 12:45,2024-06-26 13:34,34,35,6,2,True,4,2024-06-26
2055,REQ-3054,46507,105,Student Services,Fee Clarification,Medium,Approved,12,Fred Park,2025-10-02 14:45,2025-10-02 15:57,54,55,10,3,True,5,2025-10-02
2056,REQ-3055,49940,107,International Office,Transcript Request,Critical,Approved,7,Andrew Carlson,2024-02-03 12:45,2024-02-03 13:35,35,40,7,1,True,4,2024-02-03
2057,REQ-3056,61928,106,Admissions,Scholarship Verification,Critical,Rejected,6,Sheila Curry,2024-10-27 12:45,2024-10-27 14:25,79,60,10,6,True,5,2024-10-27
2058,REQ-3057,60816,105,Student Services,Document Verification,Medium,Approved,12,Fred Park,2025-10-29 14:45,2025-10-29 17:01,110,65,12,2,True,5,2025-10-29
2059,REQ-3058,14398,105,Student Services,Scholarship Verification,Low,Resolved,5,Samuel Richardson,2025-01-11 13:00,2025-01-11 14:41,69,60,10,2,True,5,2025-01-11
2060,REQ-3059,15375,104,IT Support,IT Support,Critical,Approved,11,Rachael Hill,2025-12-13 11:00,2025-12-13 11:46,17,30,5,0,False,2,2025-12-13
2061,REQ-3060,14784,104,IT Support,ID Card Reissue,Medium,Approved,4,Megan Mendoza,2024-10-24 12:30,2024-10-24 13:39,27,25,4,0,False,2,2024-10-24
2062,REQ-3061,67675,104,IT Support,Fee Clarification,Medium,Rejected,11,Rachael Hill,2025-03-11 17:15,2025-03-11 18:43,77,55,10,3,True,5,2025-03-11
2063,REQ-3062,72308,107,International Office,Leave Request,High,Approved,14,Michael Pearson,2025-04-27 10:15,2025-04-27 12:01,73,45,8,0,False,3,2025-04-27
2064,REQ-3063,98637,105,Student Services,Document Verification,Low,Resolved,5,Samuel Richardson,2025-06-08 16:45,2025-06-08 18:19,73,65,12,1,True,5,2025-06-08
2065,REQ-3064,90991,104,IT Support,Scholarship Verification,Critical,Resolved,4,Megan Mendoza,2025-08-09 15:15,2025-08-09 17:02,72,60,10,2,True,5,2025-08-09
2066,REQ-3065,25459,101,Registrar,Scholarship Verification,Critical,Approved,8,Angela Odonnell,2025-10-14 14:00,2025-10-14 15:46,74,60,10,1,True,5,2025-10-14
2067,REQ-3066,34486,103,Academic Affairs,Leave Request,Low,Approved,10,Christopher Jones,2025-12-17 10:45,2025-12-17 11:56,52,45,8,1,True,4,2025-12-17
2068,REQ-3067,76711,104,IT Support,Document Verification,Low,Rejected,4,Megan Mendoza,2025-08-14 09:45,2025-08-14 12:05,104,65,12,2,True,5,2025-08-14
2069,REQ-3068,36748,107,International Office,Enrollment Letter,Medium,Pending,7,Andrew Carlson,2025-05-17 10:15,2025-05-17 11:30,35,30,5,0,False,2,2025-05-17
2070,REQ-3069,86980,101,Registrar,Hostel Allocation,High,Approved,8,Angela Odonnell,2024-01-07 17:45,2024-01-07 19:30,72,50,7,2,True,4,2024-01-07
2071,REQ-3070,49647,101,Registrar,IT Support,Low,Pending,1,Jason West,2025-12-13 17:15,2025-12-13 18:21,38,30,5,0,False,2,2025-12-13
2072,REQ-3071,90862,103,Academic Affairs,Document Verification,High,Approved,10,Christopher Jones,2025-08-02 15:45,2025-08-02 17:39,97,65,12,1,True,5,2025-08-02
2073,REQ-3072,77191,104,IT Support,ID Card Reissue,High,Rejected,4,Megan Mendoza,2024-01-03 14:30,2024-01-03 15:10,22,25,4,0,False,2,2024-01-03
2074,REQ-3073,71797,107,International Office,Fee Clarification,Low,Approved,7,Andrew Carlson,2025-12-15 11:00,2025-12-15 12:31,49,55,10,1,True,5,2025-12-15
2075,REQ-3074,16790,106,Admissions,Scholarship Verification,Low,Rejected,13,Monique Davis,2025-10-18 13:15,2025-10-18 14:38,65,60,10,3,True,5,2025-10-18
2076,REQ-3075,16079,106,Admissions,Scholarship Verification,Low,Pending,13,Monique Davis,2025-08-17 11:00,2025-08-17 12:14,59,60,10,4,True,5,2025-08-17
2077,REQ-3076,92457,101,Registrar,Hostel Allocation,Low,Approved,1,Jason West,2025-02-26 13:00,2025-02-26 14:23,63,50,7,1,True,4,2025-02-26
2078,REQ-3077,64344,106,Admissions,ID Card Reissue,Medium,Resolved,6,Sheila Curry,2025-04-10 11:45,2025-04-10 12:31,21,25,4,0,False,2,2025-04-10
2079,REQ-3078,96477,107,International Office,Course Add/Drop,High,Rejected,14,Michael Pearson,2025-06-23 14:00,2025-06-23 14:56,37,35,6,0,False,3,2025-06-23
2080,REQ-3079,87638,102,Finance,Enrollment Letter,Low,Approved,9,Timothy Ellis,2025-10-08 13:00,2025-10-08 14:04,44,30,5,0,False,2,2025-10-08
2081,REQ-3080,79518,104,IT Support,Enrollment Letter,Medium,Rejected,4,Megan Mendoza,2024-06-24 16:45,2024-06-24 17:40,34,30,5,0,False,2,2024-06-24
2082,REQ-3081,44676,102,Finance,Leave Request,High,Pending,2,Christopher Baker,2025-04-12 09:15,2025-04-12 10:18,39,45,8,0,False,3,2025-04-12
2083,REQ-3082,73511,102,Finance,Course Add/Drop,Low,Resolved,9,Timothy Ellis,2025-09-01 15:15,2025-09-01 16:13,35,35,6,3,True,4,2025-09-01
2084,REQ-3083,88206,102,Finance,Document Verification,Low,Approved,2,Christopher Baker,2024-10-29 11:30,2024-10-29 13:13,72,65,12,9,True,5,2024-10-29
2085,REQ-3084,44899,101,Registrar,Enrollment Letter,Critical,Rejected,1,Jason West,2024-08-16 16:30,2024-08-16 16:56,14,30,5,0,False,2,2024-08-16
2086,REQ-3085,59208,107,International Office,Scholarship Verification,High,Approved,7,Andrew Carlson,2024-09-12 15:45,2024-09-12 16:54,60,60,10,2,True,5,2024-09-12
2087,REQ-3086,75697,107,International Office,IT Support,Low,Approved,14,Michael Pearson,2024-02-13 14:30,2024-02-13 15:32,28,30,5,0,False,2,2024-02-13
2088,REQ-3087,76849,107,International Office,ID Card Reissue,Medium,Approved,14,Michael Pearson,2025-01-11 13:00,2025-01-11 13:55,31,25,4,0,False,2,2025-01-11
2089,REQ-3088,35897,103,Academic Affairs,Document Verification,Medium,Approved,10,Christopher Jones,2025-05-25 12:30,2025-05-25 14:17,72,65,12,2,True,5,2025-05-25
2090,REQ-3089,58867,104,IT Support,Fee Clarification,High,Approved,4,Megan Mendoza,2025-01-25 15:45,2025-01-25 17:32,80,55,10,3,True,5,2025-01-25
2091,REQ-3090,60718,107,International Office,Enrollment Letter,Medium,Resolved,14,Michael Pearson,2025-11-13 11:15,2025-11-13 12:05,36,30,5,0,False,2,2025-11-13
2092,REQ-3091,84605,104,IT Support,IT Support,Critical,Pending,4,Megan Mendoza,2024-01-12 15:45,2024-01-12 16:34,30,30,5,0,False,2,2024-01-12
2093,REQ-3092,72581,102,Finance,IT Support,Critical,Rejected,9,Timothy Ellis,2025-01-21 11:15,2025-01-21 12:09,33,30,5,0,False,2,2025-01-21
2094,REQ-3093,25914,105,Student Services,ID Card Reissue,Medium,Approved,12,Fred Park,2025-12-28 16:45,2025-12-28 17:33,27,25,4,0,False,2,2025-12-28
2095,REQ-3094,79190,105,Student Services,Course Add/Drop,Medium,Approved,5,Samuel Richardson,2024-02-20 17:30,2024-02-20 18:02,17,35,6,2,True,4,2024-02-20
2096,REQ-3095,16510,101,Registrar,Enrollment Letter,Critical,Approved,1,Jason West,2024-05-09 15:00,2024-05-09 15:34,29,30,5,0,False,2,2024-05-09
2097,REQ-3096,49389,102,Finance,Scholarship Verification,Low,Approved,2,Christopher Baker,2024-11-08 12:00,2024-11-08 14:07,90,60,10,4,True,5,2024-11-08
2098,REQ-3097,66987,102,Finance,Leave Request,High,Resolved,9,Timothy Ellis,2024-11-25 11:45,2024-11-25 12:27,32,45,8,2,True,4,2024-11-25
2099,REQ-3098,95061,103,Academic Affairs,Scholarship Verification,Medium,Pending,3,Debra Shaw,2025-11-14 11:30,2025-11-14 12:48,63,60,10,6,True,5,2025-11-14
2100,REQ-3099,66112,105,Student Services,Leave Request,Low,Pending,5,Samuel Richardson,2024-08-27 14:15,2024-08-27 15:30,52,45,8,3,True,4,2024-08-27
2101,REQ-3100,10565,103,Academic Affairs,Enrollment Letter,Low,Approved,10,Christopher Jones,2024-05-08 17:00,2024-05-08 17:57,29,30,5,0,False,2,2024-05-08
2102,REQ-3101,66441,106,Admissions,Hostel Allocation,High,Pending,13,Monique Davis,2024-09-08 09:45,2024-09-08 10:42,26,50,7,0,False,3,2024-09-08
2103,REQ-3102,31412,102,Finance,Hostel Allocation,High,Approved,9,Timothy Ellis,2024-01-07 13:15,2024-01-07 14:45,61,50,7,1,True,4,2024-01-07
2104,REQ-3103,74994,101,Registrar,Fee Clarification,Medium,Rejected,1,Jason West,2025-05-08 14:45,2025-05-08 16:26,93,55,10,1,True,5,2025-05-08
2105,REQ-3104,96932,101,Registrar,IT Support,Medium,Rejected,8,Angela Odonnell,2024-12-24 09:15,2024-12-24 10:11,36,30,5,0,False,2,2024-12-24
2106,REQ-3105,34887,102,Finance,Leave Request,High,Rejected,9,Timothy Ellis,2025-09-28 10:15,2025-09-28 11:10,29,45,8,0,False,3,2025-09-28
2107,REQ-3106,45511,107,International Office,IT Support,Critical,Approved,14,Michael Pearson,2024-11-13 13:45,2024-11-13 14:36,20,30,5,0,False,2,2024-11-13
2108,REQ-3107,10673,101,Registrar,Scholarship Verification,Critical,Pending,8,Angela Odonnell,2025-07-01 15:15,2025-07-01 17:11,94,60,10,4,True,5,2025-07-01
2109,REQ-3108,56829,103,Academic Affairs,Scholarship Verification,Low,Resolved,3,Debra Shaw,2025-09-14 10:45,2025-09-14 12:13,60,60,10,1,True,5,2025-09-14
2110,REQ-3109,43527,106,Admissions,Hostel Allocation,Low,Approved,6,Sheila Curry,2025-11-04 11:30,2025-11-04 12:28,43,50,7,2,True,4,2025-11-04
2111,REQ-3110,22509,107,International Office,Enrollment Letter,High,Resolved,7,Andrew Carlson,2025-07-25 14:00,2025-07-25 15:08,41,30,5,0,False,2,2025-07-25
2112,REQ-3111,62215,103,Academic Affairs,Hostel Allocation,Low,Approved,10,Christopher Jones,2025-09-26 15:30,2025-09-26 16:48,47,50,7,2,True,4,2025-09-26
2113,REQ-3112,11651,107,International Office,Hostel Allocation,High,Resolved,14,Michael Pearson,2024-01-03 09:30,2024-01-03 10:52,59,50,7,0,False,3,2024-01-03
2114,REQ-3113,33358,103,Academic Affairs,Transcript Request,Low,Rejected,3,Debra Shaw,2025-07-06 13:00,2025-07-06 14:09,38,40,7,0,False,3,2025-07-06
2115,REQ-3114,41266,101,Registrar,ID Card Reissue,High,Resolved,1,Jason West,2025-08-25 15:45,2025-08-25 16:53,34,25,4,0,False,2,2025-08-25
2116,REQ-3115,61346,105,Student Services,ID Card Reissue,High,Approved,12,Fred Park,2025-12-01 13:00,2025-12-01 14:02,26,25,4,0,False,2,2025-12-01
2117,REQ-3116,36702,105,Student Services,IT Support,Medium,Approved,12,Fred Park,2024-04-02 15:30,2024-04-02 16:40,30,30,5,0,False,2,2024-04-02
2118,REQ-3117,12708,106,Admissions,Transcript Request,Low,Approved,13,Monique Davis,2024-05-15 12:00,2024-05-15 13:12,42,40,7,0,False,3,2024-05-15
2119,REQ-3118,99063,104,IT Support,Scholarship Verification,Low,Approved,4,Megan Mendoza,2025-06-01 17:45,2025-06-01 19:13,63,60,10,3,True,5,2025-06-01
2120,REQ-3119,29039,106,Admissions,Enrollment Letter,Critical,Resolved,6,Sheila Curry,2025-07-07 13:15,2025-07-07 13:34,10,30,5,0,False,2,2025-07-07
2121,REQ-3120,62342,101,Registrar,Scholarship Verification,Medium,Approved,1,Jason West,2024-12-09 17:30,2024-12-09 18:46,44,60,10,5,True,5,2024-12-09
2122,REQ-3121,30831,106,Admissions,IT Support,Medium,Resolved,6,Sheila Curry,2024-04-24 15:00,2024-04-24 16:00,32,30,5,0,False,2,2024-04-24
2123,REQ-3122,46505,103,Academic Affairs,Leave Request,High,Approved,3,Debra Shaw,2025-09-07 16:00,2025-09-07 17:38,63,45,8,1,True,4,2025-09-07
2124,REQ-3123,61170,106,Admissions,Hostel Allocation,Low,Approved,6,Sheila Curry,2025-06-28 11:15,2025-06-28 12:37,61,50,7,1,True,4,2025-06-28
2125,REQ-3124,27336,105,Student Services,Enrollment Letter,Critical,Pending,12,Fred Park,2024-09-06 13:45,2024-09-06 15:01,31,30,5,0,False,2,2024-09-06
2126,REQ-3125,60379,102,Finance,IT Support,Low,Approved,9,Timothy Ellis,2025-12-20 15:00,2025-12-20 16:05,42,30,5,0,False,2,2025-12-20
2127,REQ-3126,77755,103,Academic Affairs,ID Card Reissue,Critical,Pending,3,Debra Shaw,2024-05-12 14:45,2024-05-12 15:17,13,25,4,0,False,2,2024-05-12
2128,REQ-3127,11096,103,Academic Affairs,Leave Request,High,Approved,3,Debra Shaw,2025-02-06 12:00,2025-02-06 13:13,44,45,8,1,True,4,2025-02-06
2129,REQ-3128,11435,102,Finance,Leave Request,Medium,Rejected,2,Christopher Baker,2025-10-24 15:30,2025-10-24 16:29,35,45,8,0,False,3,2025-10-24
2130,REQ-3129,89732,101,Registrar,Enrollment Letter,High,Approved,1,Jason West,2024-06-17 09:15,2024-06-17 09:48,24,30,5,0,False,2,2024-06-17
2131,REQ-3130,34467,102,Finance,Transcript Request,Critical,Rejected,2,Christopher Baker,2025-04-16 14:45,2025-04-16 15:36,28,40,7,2,True,4,2025-04-16
2132,REQ-3131,43788,101,Registrar,Leave Request,High,Resolved,8,Angela Odonnell,2024-02-14 11:45,2024-02-14 13:30,74,45,8,0,False,3,2024-02-14
2133,REQ-3132,26299,102,Finance,Enrollment Letter,Low,Rejected,2,Christopher Baker,2024-11-22 13:30,2024-11-22 14:19,25,30,5,0,False,2,2024-11-22
2134,REQ-3133,63234,101,Registrar,ID Card Reissue,Medium,Approved,8,Angela Odonnell,2024-12-22 14:15,2024-12-22 15:02,24,25,4,0,False,2,2024-12-22
2135,REQ-3134,59792,105,Student Services,IT Support,Low,Resolved,12,Fred Park,2024-06-01 10:45,2024-06-01 11:36,30,30,5,0,False,2,2024-06-01
2136,REQ-3135,11374,107,International Office,Fee Clarification,High,Approved,14,Michael Pearson,2024-04-15 15:15,2024-04-15 16:26,40,55,10,5,True,5,2024-04-15
2137,REQ-3136,18242,107,International Office,Hostel Allocation,High,Resolved,7,Andrew Carlson,2025-03-07 15:00,2025-03-07 16:07,52,50,7,2,True,4,2025-03-07
2138,REQ-3137,93205,103,Academic Affairs,ID Card Reissue,Low,Approved,3,Debra Shaw,2024-03-13 14:15,2024-03-13 14:47,25,25,4,0,False,2,2024-03-13
2139,REQ-3138,58944,104,IT Support,Scholarship Verification,Medium,Rejected,4,Megan Mendoza,2024-11-19 15:00,2024-11-19 17:07,95,60,10,3,True,5,2024-11-19
2140,REQ-3139,17420,103,Academic Affairs,IT Support,Critical,Rejected,10,Christopher Jones,2024-03-17 12:15,2024-03-17 13:10,31,30,5,0,False,2,2024-03-17
2141,REQ-3140,70323,106,Admissions,Course Add/Drop,Low,Approved,13,Monique Davis,2024-08-06 10:30,2024-08-06 11:42,35,35,6,1,True,4,2024-08-06
2142,REQ-3141,63033,106,Admissions,Enrollment Letter,Medium,Resolved,6,Sheila Curry,2025-10-20 17:45,2025-10-20 18:58,32,30,5,0,False,2,2025-10-20
2143,REQ-3142,44582,103,Academic Affairs,Scholarship Verification,Critical,Resolved,10,Christopher Jones,2024-05-06 17:15,2024-05-06 18:59,83,60,10,4,True,5,2024-05-06
2144,REQ-3143,72134,105,Student Services,Scholarship Verification,Low,Resolved,5,Samuel Richardson,2025-01-18 16:00,2025-01-18 17:17,60,60,10,3,True,5,2025-01-18
2145,REQ-3144,74077,103,Academic Affairs,ID Card Reissue,Medium,Approved,3,Debra Shaw,2024-01-07 10:15,2024-01-07 10:49,24,25,4,0,False,2,2024-01-07
2146,REQ-3145,63067,102,Finance,Fee Clarification,High,Pending,2,Christopher Baker,2025-12-07 16:15,2025-12-07 17:33,63,55,10,3,True,5,2025-12-07
2147,REQ-3146,70317,101,Registrar,Course Add/Drop,Critical,Resolved,1,Jason West,2025-07-28 11:30,2025-07-28 12:44,38,35,6,2,True,4,2025-07-28
2148,REQ-3147,30899,107,International Office,Enrollment Letter,Medium,Pending,7,Andrew Carlson,2024-09-21 11:45,2024-09-21 12:50,38,30,5,0,False,2,2024-09-21
2149,REQ-3148,85396,107,International Office,ID Card Reissue,Low,Approved,14,Michael Pearson,2025-10-29 11:00,2025-10-29 11:45,29,25,4,0,False,2,2025-10-29
2150,REQ-3149,48448,106,Admissions,Course Add/Drop,Medium,Rejected,6,Sheila Curry,2024-03-07 15:15,2024-03-07 16:14,23,35,6,1,True,4,2024-03-07
2151,REQ-3150,52084,103,Academic Affairs,Fee Clarification,Low,Rejected,10,Christopher Jones,2025-11-06 10:15,2025-11-06 12:00,75,55,10,2,True,5,2025-11-06
2152,REQ-3151,84500,107,International Office,Transcript Request,Low,Approved,14,Michael Pearson,2025-12-07 14:15,2025-12-07 15:25,52,40,7,0,False,3,2025-12-07
2153,REQ-3152,37976,105,Student Services,Fee Clarification,Medium,Pending,5,Samuel Richardson,2024-05-07 09:00,2024-05-07 10:35,53,55,10,3,True,5,2024-05-07
2154,REQ-3153,36706,107,International Office,IT Support,Low,Rejected,14,Michael Pearson,2025-10-02 11:15,2025-10-02 12:16,27,30,5,0,False,2,2025-10-02
2155,REQ-3154,83205,106,Admissions,Scholarship Verification,High,Approved,6,Sheila Curry,2025-02-11 15:30,2025-02-11 17:26,96,60,10,2,True,5,2025-02-11
2156,REQ-3155,27730,102,Finance,Leave Request,High,Resolved,9,Timothy Ellis,2024-02-05 14:30,2024-02-05 15:55,56,45,8,1,True,4,2024-02-05
2157,REQ-3156,98525,106,Admissions,Document Verification,Critical,Approved,6,Sheila Curry,2025-10-17 16:30,2025-10-17 18:07,87,65,12,3,True,5,2025-10-17
2158,REQ-3157,10317,107,International Office,Hostel Allocation,Critical,Approved,14,Michael Pearson,2025-06-02 11:45,2025-06-02 13:26,69,50,7,0,False,3,2025-06-02
2159,REQ-3158,44389,101,Registrar,IT Support,Critical,Resolved,1,Jason West,2024-09-07 15:15,2024-09-07 16:12,21,30,5,0,False,2,2024-09-07
2160,REQ-3159,86949,103,Academic Affairs,Document Verification,Critical,Pending,10,Christopher Jones,2024-09-30 14:45,2024-09-30 16:07,68,65,12,1,True,5,2024-09-30
2161,REQ-3160,51286,107,International Office,Enrollment Letter,High,Resolved,14,Michael Pearson,2025-09-04 10:30,2025-09-04 11:07,18,30,5,0,False,2,2025-09-04
2162,REQ-3161,26719,107,International Office,Leave Request,Medium,Approved,14,Michael Pearson,2025-09-03 12:15,2025-09-03 13:48,51,45,8,2,True,4,2025-09-03
2163,REQ-3162,79948,105,Student Services,Fee Clarification,Low,Rejected,12,Fred Park,2025-01-25 10:15,2025-01-25 10:40,12,55,10,4,True,5,2025-01-25
2164,REQ-3163,33914,103,Academic Affairs,Document Verification,Critical,Resolved,10,Christopher Jones,2025-07-29 14:15,2025-07-29 15:47,79,65,12,5,True,5,2025-07-29
2165,REQ-3164,93489,106,Admissions,Scholarship Verification,Medium,Resolved,6,Sheila Curry,2024-05-20 12:30,2024-05-20 14:14,75,60,10,3,True,5,2024-05-20
2166,REQ-3165,94274,104,IT Support,Transcript Request,Critical,Rejected,11,Rachael Hill,2025-05-31 16:00,2025-05-31 17:07,54,40,7,0,False,3,2025-05-31
2167,REQ-3166,36205,103,Academic Affairs,Leave Request,High,Pending,10,Christopher Jones,2024-03-10 15:00,2024-03-10 16:33,54,45,8,1,True,4,2024-03-10
2168,REQ-3167,52541,106,Admissions,Enrollment Letter,Critical,Resolved,13,Monique Davis,2025-02-14 13:45,2025-02-14 14:39,29,30,5,0,False,2,2025-02-14
2169,REQ-3168,68297,105,Student Services,Hostel Allocation,Medium,Resolved,12,Fred Park,2025-08-03 15:15,2025-08-03 16:37,70,50,7,2,True,4,2025-08-03
2170,REQ-3169,27355,104,IT Support,Fee Clarification,Low,Approved,4,Megan Mendoza,2024-02-21 17:00,2024-02-21 18:46,84,55,10,3,True,5,2024-02-21
2171,REQ-3170,78516,104,IT Support,Document Verification,Critical,Rejected,11,Rachael Hill,2024-12-30 14:45,2024-12-30 16:34,83,65,12,2,True,5,2024-12-30
2172,REQ-3171,10749,103,Academic Affairs,Transcript Request,Low,Approved,10,Christopher Jones,2025-05-20 14:00,2025-05-20 15:03,45,40,7,2,True,4,2025-05-20
2173,REQ-3172,19344,104,IT Support,Leave Request,Critical,Approved,11,Rachael Hill,2024-12-11 17:45,2024-12-11 18:57,54,45,8,0,False,3,2024-12-11
